entry,tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
3120,2022-11-26 05:13:12.277662,4.7527787531960275,1011.7328447228963,61.87966574225884,0,0
3121,2022-11-26 05:13:45.120359,5.472929705705907,1011.6789811790617,61.331905673865876,0,0
3122,2022-11-26 05:14:18.032816,4.890837191450213,1011.8548570986968,61.67595993165197,0,0
3123,2022-11-26 05:14:50.944743,4.686381191937246,1011.8476029775327,61.69227783500013,0,0
3124,2022-11-26 05:15:23.799054,4.903478241903138,1011.784274881631,62.2741007358486,0,0
3125,2022-11-26 05:15:56.716129,4.460523700248294,1011.7147971273109,61.674352294913774,0,0
3126,2022-11-26 05:16:29.631416,4.7668816608407445,1011.6478824935434,61.48799065386938,0,0
3127,2022-11-26 05:17:02.476175,5.1410207305532385,1011.7727605763857,61.135308292935996,0,0
3128,2022-11-26 05:17:35.389933,4.851452969637322,1011.6813771420135,61.69902626812569,0,0
3129,2022-11-26 05:18:08.297962,4.947551767653021,1011.7633640269294,61.92098136744945,0,0
3130,2022-11-26 05:18:41.149561,5.028243280679153,1011.8064885082193,61.93486254232618,0,0
3131,2022-11-26 05:19:14.065011,4.811067951519342,1011.8210966516448,62.32676139784439,0,0
3132,2022-11-26 05:19:46.979673,4.879770935575674,1011.7820159340481,62.050067597779474,0,0
3133,2022-11-26 05:20:19.818716,4.887879451721462,1011.7098619250282,61.874672572227624,0,0
3134,2022-11-26 05:20:52.733528,4.788092037854982,1011.7593486804128,61.62609984225922,0,0
3135,2022-11-26 05:21:25.652081,5.074352739273554,1011.8448613438195,61.57263024142112,0,0
3136,2022-11-26 05:21:58.505306,4.940714635786056,1011.7704347548855,60.99336740034679,0,0
3137,2022-11-26 05:22:31.417198,5.105787013719034,1011.8377656293644,60.8889806719438,1,1
3138,2022-11-26 05:23:04.336515,4.648460022086998,1011.894876903541,60.718975725163304,0,0
3139,2022-11-26 05:23:37.184647,4.602079879543805,1011.7641116742421,61.3792164520357,0,0
3140,2022-11-26 05:24:10.107978,4.533376698275926,1011.7717657941049,61.47674240240924,0,0
3141,2022-11-26 05:24:43.024256,4.933718941898132,1011.8363645201193,61.9415141220727,0,0
3142,2022-11-26 05:25:15.871914,4.88722754171335,1011.8161286956961,61.39782550384746,0,0
3143,2022-11-26 05:25:48.780353,4.5400230631532725,1011.921188111535,62.00644534891141,0,0
3144,2022-11-26 05:26:21.702863,5.06928069802434,1011.7940684274889,61.78879657615938,0,1
3145,2022-11-26 05:26:54.543228,4.65944654368751,1011.7651888411655,61.810851531228934,0,0
3146,2022-11-26 05:27:27.466271,5.0112623022782445,1011.7914792850223,61.233830100566756,0,0
3147,2022-11-26 05:28:00.381414,4.833279374385319,1011.7253291077845,61.210862516979226,0,1
3148,2022-11-26 05:28:33.226216,4.739215956913755,1011.7607873095412,61.312673425567844,0,1
3149,2022-11-26 05:29:06.136171,5.230364777897378,1011.7785732586522,59.69466049117898,0,1
3150,2022-11-26 05:29:39.053432,4.91055300180969,1011.8365024998078,60.47245329063708,0,0
3151,2022-11-26 05:30:11.888807,4.480811872795722,1011.7621748778665,61.237085934779536,0,0
3152,2022-11-26 05:30:44.800872,4.941636827256945,1011.839508154591,60.85081297622214,0,0
3153,2022-11-26 05:31:17.719269,5.0799656222793095,1011.7937383745847,60.84570239084303,0,0
3154,2022-11-26 05:31:50.562219,5.0292450469440455,1011.7581865502201,60.84370374889902,0,0
3155,2022-11-26 05:32:23.475335,5.332375577638043,1011.9543200375737,60.57768884152624,1,1
3156,2022-11-26 05:32:56.388581,5.235545378705829,1011.916882328526,60.626738012977775,0,0
3157,2022-11-26 05:33:29.230811,4.956852987474942,1011.9305874107747,60.603178761590605,0,0
3158,2022-11-26 05:34:02.148267,4.918852737225821,1011.8878471224463,60.356536503225236,0,0
3159,2022-11-26 05:34:35.060936,5.024634086535217,1011.9350815598922,60.6956235370421,0,0
3160,2022-11-26 05:35:07.906269,5.030628335098716,1011.8991134803698,60.72226953322672,0,1
3161,2022-11-26 05:35:40.819931,4.920426425088357,1011.8888419041455,61.09289736783009,0,0
3162,2022-11-26 05:36:13.726432,4.862519241591727,1011.916651353949,61.324759971311806,0,0
3163,2022-11-26 05:36:46.576459,5.152087027258026,1011.8754720086769,61.061818318766264,0,1
3164,2022-11-26 05:37:19.493415,5.349707197662219,1011.9873912071178,60.25909941714895,0,1
3165,2022-11-26 05:37:52.409572,5.463137156184441,1011.974890144677,59.999114318164764,0,0
3166,2022-11-26 05:38:25.253820,4.764115090182019,1011.9877090370417,61.34007004490787,1,1
3167,2022-11-26 05:38:58.171342,4.994583386274552,1011.9287868420438,62.05482785126872,0,0
3168,2022-11-26 05:39:31.081164,4.630206695815697,1011.9335589681785,61.77102008005081,0,0
3169,2022-11-26 05:40:03.933699,4.927994703342924,1011.9084916443352,61.79187823486337,0,0
3170,2022-11-26 05:40:36.847373,5.247724450540613,1011.9171972722645,61.796111465194976,0,0
3171,2022-11-26 05:41:09.756269,5.080887814742052,1011.8993020772243,61.358097027611386,0,0
3172,2022-11-26 05:41:42.607352,4.992548007907899,1011.8478372313052,62.02676508631849,0,0
3173,2022-11-26 05:42:15.522911,4.575066235211036,1011.9148927208562,62.56186646540072,0,0
3174,2022-11-26 05:42:48.437791,4.646535891832577,1012.0100145838463,62.517400757019814,0,1
3175,2022-11-26 05:43:21.284256,5.080538185817009,1011.9538873209442,62.845858641665835,0,1
3176,2022-11-26 05:43:54.202624,4.817523263905695,1011.9298613929557,62.91242189180435,2,2
3177,2022-11-26 05:44:27.118294,4.425671725571103,1012.0135717545563,62.972190385661186,0,0
3178,2022-11-26 05:44:59.965838,4.887148439386937,1012.0476482597456,63.00506071579333,0,0
3179,2022-11-26 05:45:32.880011,5.036734270899962,1011.9745817734511,62.843986247468145,0,0
3180,2022-11-26 05:46:05.789766,4.790588490795599,1012.0364306518735,62.63568333589758,0,0
3181,2022-11-26 05:46:38.637673,4.7140468383235365,1012.0843996469204,62.73793235386941,0,1
3182,2022-11-26 05:47:11.550247,5.1140068867986,1012.0280268386239,62.25502616179753,0,0
3183,2022-11-26 05:47:44.466417,4.658446016718539,1012.0765569265509,63.30624922831684,0,0
3184,2022-11-26 05:48:17.306319,4.257564428910353,1012.0521270256015,63.76719965496769,0,1
3185,2022-11-26 05:48:50.225030,4.5427116785505355,1012.0280309885595,63.6384989936785,0,0
3186,2022-11-26 05:49:23.138197,4.676620542638785,1012.0902912431335,63.81400716232455,0,0
3187,2022-11-26 05:49:55.985984,4.225287955834954,1012.159393084168,63.987052463322506,0,1
3188,2022-11-26 05:50:28.901265,4.760539401326349,1012.0694340931445,63.670179087496585,0,0
3189,2022-11-26 05:51:01.813283,4.306901339018738,1012.1374532166088,63.92219723233145,0,0
3190,2022-11-26 05:51:34.658472,4.659176645422136,1012.1250438102172,63.194411971602605,0,0
3191,2022-11-26 05:52:07.580399,4.880040840787313,1012.0867003911479,62.713337496674036,0,1
3192,2022-11-26 05:52:40.487806,4.7654983755039915,1012.1567761152498,62.26382502872041,0,0
3193,2022-11-26 05:53:13.338513,4.6103006948572265,1012.0999183274228,62.61221982240634,0,0
3194,2022-11-26 05:53:46.254514,4.936485506930875,1012.0749735557204,62.738187420591984,0,1
3195,2022-11-26 05:54:19.171292,5.024554524701006,1012.1086910437816,62.62059915794798,1,1
3196,2022-11-26 05:54:52.016116,4.843423472508738,1012.1253273148494,62.1351185510707,0,0
3197,2022-11-26 05:55:24.926858,4.692375414819267,1012.1182220505184,62.868866814284274,0,1
3198,2022-11-26 05:55:57.846497,4.941287897093395,1012.1159545346609,63.33549825127456,0,0
3199,2022-11-26 05:56:30.691912,4.627091683810191,1012.1220054773739,63.46828461132471,1,4
3200,2022-11-26 05:57:03.607551,4.739137349560506,1012.1031736737691,63.262312004637614,0,0
3201,2022-11-26 05:57:36.517791,4.415988754043105,1012.132930595861,63.23543905948068,0,1
3202,2022-11-26 05:58:09.362763,4.785516452183668,1012.2342274190385,63.057467323656795,0,1
3203,2022-11-26 05:58:42.284236,4.260408714090707,1012.1110359401887,63.09568800462873,0,0
3204,2022-11-26 05:59:15.124823,4.7696482315585875,1012.1749834044122,62.517313174143155,0,0
3205,2022-11-26 05:59:48.049563,5.236928666752117,1012.2451713387773,61.71476575173856,0,1
3206,2022-11-26 06:00:20.968615,4.777025753761854,1012.2003533588852,61.97930064205572,0,1
3207,2022-11-26 06:00:53.894681,4.691071302764295,1012.2100057265544,61.92661364311061,0,0
3208,2022-11-26 06:01:26.735377,4.967187777276006,1012.2353293611154,62.21571200340998,0,0
3209,2022-11-26 06:01:59.652073,5.2221735950203225,1012.2491401757981,61.86729336045462,1,2
3210,2022-11-26 06:02:32.580032,5.139257016831517,1012.2284075588561,61.3321536902454,0,0
3211,2022-11-26 06:03:05.433182,4.934720391385389,1012.2208779572959,61.81158199801746,0,1
3212,2022-11-26 06:03:38.342134,4.9370258699681875,1012.2567844175101,61.74831926115913,0,1
3213,2022-11-26 06:04:11.258648,4.664979680590881,1012.2806111060922,62.39154456611815,1,1
3214,2022-11-26 06:04:44.101454,4.603002070144358,1012.2011866662895,61.801579145672186,0,0
3215,2022-11-26 06:05:17.029996,5.206957429058107,1012.2741132493121,61.68714124779292,0,1
3216,2022-11-26 06:05:49.952889,4.8985644960368075,1012.2550225495953,61.36475100328447,0,0
3217,2022-11-26 06:06:22.791396,4.6371231269825115,1012.3098262275704,61.63932371583338,0,1
3218,2022-11-26 06:06:55.731510,4.770109326683976,1012.2086854607768,61.746773235871885,0,1
3219,2022-11-26 06:07:28.647854,5.098680468557567,1012.2663044800947,61.124456907171876,0,0
3220,2022-11-26 06:08:01.474595,4.929267933512236,1012.287519807473,60.71412070856396,1,1
3221,2022-11-26 06:08:34.383020,5.032011623268166,1012.2323807614746,61.04980586186483,0,0
3222,2022-11-26 06:09:07.294699,4.88861082835068,1012.3399947002081,61.50875852115869,0,0
3223,2022-11-26 06:09:40.141288,4.88649616740448,1012.3181490990185,61.99599278809167,0,1
3224,2022-11-26 06:10:13.057958,5.157810901089942,1012.3006874773359,62.07214633421959,1,1
3225,2022-11-26 06:10:45.974396,5.268203546954883,1012.2355874649907,62.125793175392076,0,0
3226,2022-11-26 06:11:18.824048,5.2714312091082185,1012.3720237859733,62.01511765093758,0,1
3227,2022-11-26 06:11:51.740912,5.121845498793572,1012.3539468923127,62.04954697922,0,2
3228,2022-11-26 06:12:24.653771,4.786247657107108,1012.3340121010275,61.879394395174536,0,1
3229,2022-11-26 06:12:57.493612,4.489572675560388,1012.2317405870704,62.01858894666726,0,2
3230,2022-11-26 06:13:30.409579,4.785707798831776,1012.3078116527562,62.721222820753894,0,0
3231,2022-11-26 06:14:03.324146,4.66905116045016,1012.3145045088753,63.000952683512246,0,0
3232,2022-11-26 06:14:36.170178,4.872663325047522,1012.3530381172244,62.375347611444326,0,0
3233,2022-11-26 06:15:09.083187,4.938138791928775,1012.3780592207596,62.26199682457482,0,0
3234,2022-11-26 06:15:41.998359,4.793434569886041,1012.398338027087,61.714333091598256,0,0
3235,2022-11-26 06:16:14.844046,4.9405242710985355,1012.3929229074995,61.35059145676454,0,0
3236,2022-11-26 06:16:47.750423,5.158542367439296,1012.370596157205,61.63236766893108,0,0
3237,2022-11-26 06:17:20.672665,4.940985367603324,1012.3603057582696,61.292504161757236,0,1
3238,2022-11-26 06:17:53.523118,5.001118191004543,1012.346443527831,61.48691032445191,0,0
3239,2022-11-26 06:18:26.437437,5.456139687333479,1012.4374910869399,61.683194884544804,0,0
3240,2022-11-26 06:18:59.357487,4.787901418242792,1012.3817939603477,61.75635059120973,0,2
3241,2022-11-26 06:19:32.206247,4.9370258699681875,1012.4524206473087,62.001740895544906,0,1
3242,2022-11-26 06:20:05.124601,4.675855148344705,1012.3145505742773,61.93654561710818,0,0
3243,2022-11-26 06:20:38.035194,4.897371644063646,1012.3719902747474,62.12152091245023,0,0
3244,2022-11-26 06:21:10.876725,5.285995364893228,1012.3159077005533,61.96660423023169,0,0
3245,2022-11-26 06:21:43.790888,4.554396424386932,1012.286846385918,61.86653635743684,1,1
3246,2022-11-26 06:22:16.698278,4.827476050314319,1012.287564414608,62.6425218340868,0,0
3247,2022-11-26 06:22:49.544955,4.84665114026014,1012.4325453894074,62.330549365637104,0,2
3248,2022-11-26 06:23:22.462879,4.9526238041334505,1012.2764987609045,62.949857007727864,0,0
3249,2022-11-26 06:23:55.378731,4.869165774583487,1012.3277893457183,63.2626849628447,0,0
3250,2022-11-26 06:24:28.227945,4.642577263915896,1012.403515392266,63.351886651274775,1,1
3251,2022-11-26 06:25:01.139473,4.908819859263712,1012.4396974277565,63.243311649825344,0,2
3252,2022-11-26 06:25:34.061962,4.476583565905472,1012.4822587408967,63.84542003035099,0,0
3253,2022-11-26 06:26:06.909700,4.48027231243801,1012.3093903314009,63.86139620227782,0,0
3254,2022-11-26 06:26:39.820632,4.661212575869126,1012.3233804641127,63.91779501194536,0,0
3255,2022-11-26 06:27:12.744033,4.7017887835362995,1012.3436024788357,64.04609645653548,0,0
3256,2022-11-26 06:27:45.593870,4.694411290287302,1012.3348051416729,63.824398050340925,0,1
3257,2022-11-26 06:28:18.511545,4.756928601905317,1012.3741537974608,63.39905636559508,0,1
3258,2022-11-26 06:28:51.424633,5.195891127663359,1012.3769839613414,62.60005331557544,0,0
3259,2022-11-26 06:29:24.278948,4.279774666974932,1012.410861557297,63.24946507907968,0,1
3260,2022-11-26 06:29:57.198585,4.3100158282068985,1012.4282101806642,62.91721235256891,0,0
3261,2022-11-26 06:30:30.114378,4.641814534393291,1012.3952964865499,61.889565236319434,0,0
3262,2022-11-26 06:31:02.967445,4.809382707989213,1012.3801648649558,61.86643199683623,0,0
3263,2022-11-26 06:31:35.884079,4.790287847674847,1012.4213061547811,61.478202854738406,0,0
3264,2022-11-26 06:32:08.794227,4.753048808138285,1012.3723428475165,62.51661375251317,0,1
3265,2022-11-26 06:32:41.650989,5.058945726181847,1012.3811806209603,62.599548448004604,0,1
3266,2022-11-26 06:33:14.562104,5.120081000480456,1012.3738296157042,62.072663863878745,0,0
3267,2022-11-26 06:33:47.486033,4.309554733178397,1012.401139138519,62.801111133813734,1,1
3268,2022-11-26 06:34:20.333651,4.8215614277287875,1012.4003622885293,62.48637764800775,0,1
3269,2022-11-26 06:34:53.252051,4.725192382812501,1012.4015474406621,62.55095008288548,1,1
3270,2022-11-26 06:35:26.169964,5.158813101571986,1012.3967796392421,62.26438203065167,0,1
3271,2022-11-26 06:35:59.015983,5.584053724718722,1012.4015921278493,62.42397125502163,0,0
3272,2022-11-26 06:36:31.937780,4.785866772928868,1012.4483273324995,62.01864314808214,0,0
3273,2022-11-26 06:37:04.852439,5.054225344421949,1012.4165275014113,61.40084316238965,0,0
3274,2022-11-26 06:37:37.703237,5.136680470958014,1012.4616056210091,62.00469642911235,0,1
3275,2022-11-26 06:38:10.614448,4.819065741314345,1012.396681304917,61.597421131833265,0,0
3276,2022-11-26 06:38:43.526294,4.689497593475072,1012.5158728117563,62.120286708434094,0,1
3277,2022-11-26 06:39:16.368765,5.166842091002437,1012.5015211068384,62.42462880177064,0,1
3278,2022-11-26 06:39:49.281675,4.882155490836251,1012.456637294353,62.5801114122778,0,0
3279,2022-11-26 06:40:22.197331,5.262559858009303,1012.5038578343655,61.830286535511455,0,0
3280,2022-11-26 06:40:55.043106,4.961083646617108,1012.4216429925292,61.5239188873715,0,0
3281,2022-11-26 06:41:27.675262,4.487267201091159,1012.4394958067473,62.646448132409624,2,2
3282,2022-11-26 06:42:00.520544,4.863711671139969,1012.4230443015576,62.67961146003498,0,0
3283,2022-11-26 06:42:33.436418,4.899486688749156,1012.4567711778099,62.15698437681744,1,2
3284,2022-11-26 06:43:06.348081,4.559549381190818,1012.4805769855335,61.48819527309578,0,1
3285,2022-11-26 06:43:39.198396,4.942911213641228,1012.4555449533514,61.13547514398372,1,1
3286,2022-11-26 06:44:12.114636,5.026098389012906,1012.5422611330592,61.2675909402709,0,0
3287,2022-11-26 06:44:45.022837,5.2812750359348035,1012.4822530831062,61.21100032636924,0,0
3288,2022-11-26 06:45:17.874592,4.867562850648688,1012.51417895841,60.654594618363454,1,1
3289,2022-11-26 06:45:50.793551,5.0844683936506,1012.5147284476519,60.517114843909674,0,0
3290,2022-11-26 06:46:23.710196,4.59847142535617,1012.5260741278133,61.59197016006103,0,0
3291,2022-11-26 06:46:56.558522,5.154094294673409,1012.5346411060715,60.985215918847764,0,0
3292,2022-11-26 06:47:29.474145,5.490341917109264,1012.5779743384894,61.24241798904925,0,0
3293,2022-11-26 06:48:02.387631,5.574722822102469,1012.5474830890288,61.09777551654414,0,2
3294,2022-11-26 06:48:35.242518,5.180105072185112,1012.6096883459154,60.924833348798316,0,0
3295,2022-11-26 06:49:08.159759,5.448464460825077,1012.6524002120165,60.36942034148225,0,0
3296,2022-11-26 06:49:41.077446,5.468480844586476,1012.6456444547567,60.75317705995976,1,1
3297,2022-11-26 06:50:13.922041,5.139257016831517,1012.6115674917519,61.53822368348545,0,0
3298,2022-11-26 06:50:46.843959,5.755284357231566,1012.600764119627,60.53690262585866,0,0
3299,2022-11-26 06:51:19.763275,5.2949185569760555,1012.6171045819968,60.733701482685106,0,0
3300,2022-11-26 06:51:52.610229,5.066485551126202,1012.5812447266451,60.675064754378454,0,2
3301,2022-11-26 06:52:25.527487,5.734723924103794,1012.5822033540072,60.607053675607,0,0
3302,2022-11-26 06:52:58.445542,5.146634572429408,1012.5788939026249,61.31131321966305,0,0
3303,2022-11-26 06:53:31.293873,5.038358546032473,1012.5643168410792,60.82202492894705,0,0
3304,2022-11-26 06:54:04.212671,4.588788392341403,1012.6306262073442,61.62855560283924,0,1
3305,2022-11-26 06:54:37.131118,4.4032374367127085,1012.6077483959945,61.45547277070702,1,1
3306,2022-11-26 06:55:09.972248,5.2928024793857515,1012.6502775403083,61.15860463961774,1,1
3307,2022-11-26 06:55:42.894739,4.921890377966894,1012.6768165262673,61.41137576921345,1,1
3308,2022-11-26 06:56:15.809121,5.271320699026053,1012.7249372194066,61.693296881314026,0,0
3309,2022-11-26 06:56:48.660566,5.33864086556596,1012.7023619601287,61.62206945799052,0,1
3310,2022-11-26 06:57:21.579919,4.52100718151522,1012.7140010919956,61.90573625308303,1,1
3311,2022-11-26 06:57:54.494556,4.921890377966894,1012.6917449174746,61.71782662319477,0,0
3312,2022-11-26 06:58:27.343920,5.164888834853711,1012.6927607310542,61.18327192246805,0,0
3313,2022-11-26 06:59:00.258982,5.558584393397066,1012.6842022219998,61.25042829739784,0,0
3314,2022-11-26 06:59:33.178526,4.902063199521846,1012.7294791550067,61.769851142130264,0,0
3315,2022-11-26 07:00:06.026522,4.904829782378412,1012.7344361583091,61.9020406811536,1,1
3316,2022-11-26 07:00:38.944510,5.201044057946634,1012.754892938683,61.8736098914994,0,0
3317,2022-11-26 07:01:11.854579,5.201505155379233,1012.7438308505496,62.000434833949264,0,1
3318,2022-11-26 07:01:44.704145,4.5184309492089625,1012.7430263624784,62.8944548252947,0,0
3319,2022-11-26 07:02:17.627758,4.576529029462293,1012.7874362447869,62.886377299673576,1,1
3320,2022-11-26 07:02:50.548052,4.403888710383758,1012.7733457838257,63.02549733773512,0,0
3321,2022-11-26 07:03:23.392916,4.437278118845908,1012.6877022949748,63.14429862892269,0,0
3322,2022-11-26 07:03:56.319853,4.756817682574789,1012.8034276710817,62.67229154892149,0,1
3323,2022-11-26 07:04:29.237160,4.847653748689969,1012.8205194809161,62.48071835594618,0,2
3324,2022-11-26 07:05:02.087654,5.289574795116031,1012.8571217557468,61.98820555957792,0,0
3325,2022-11-26 07:05:35.006111,5.237470760181419,1012.8447694930063,62.01248229429876,1,3
3326,2022-11-26 07:06:07.923718,4.7408696388225975,1012.7982559692999,62.92110155674436,0,0
3327,2022-11-26 07:06:40.765456,4.86517543374994,1012.8430699765981,62.35468967806716,0,1
3328,2022-11-26 07:07:13.690984,4.9569337705513545,1012.8761771180159,62.141922057501844,0,0
3329,2022-11-26 07:07:46.607705,5.1735681907499105,1012.8438865531884,62.52903629850304,0,0
3330,2022-11-26 07:08:19.453027,5.233781979741908,1012.9050683317818,62.197256311064045,0,1
3331,2022-11-26 07:08:52.365059,5.037164731395549,1012.8540570790905,62.176943684699445,0,0
3332,2022-11-26 07:09:25.285374,5.254152774293548,1012.8563667294816,61.18485556432779,0,0
3333,2022-11-26 07:09:58.136814,5.062796763224791,1012.8390279204915,61.29885333993146,1,1
3334,2022-11-26 07:10:31.055369,4.869596643788814,1012.8725144087737,61.761501228089216,0,0
3335,2022-11-26 07:11:03.972926,5.204815173296102,1012.8788803751833,61.140586943924795,0,1
3336,2022-11-26 07:11:36.820264,5.276202961141531,1012.8760178358826,61.64416936641626,0,0
3337,2022-11-26 07:12:09.738049,5.0911131640561536,1012.8851976629203,61.62430140825848,0,0
3338,2022-11-26 07:12:42.653197,5.097758274426407,1012.8706059386406,62.17576872852044,0,1
3339,2022-11-26 07:13:15.503323,4.999354732159868,1012.8438145248637,61.93761915475541,0,0
3340,2022-11-26 07:13:48.417622,4.977032474144551,1012.8429823185193,61.60730559515692,0,0
3341,2022-11-26 07:14:21.343222,5.396088418502332,1012.9575675592611,61.55388778800488,0,0
3342,2022-11-26 07:14:54.191424,4.820639235571483,1012.8834365358064,62.66583731455204,1,1
3343,2022-11-26 07:15:27.110518,4.749169363361172,1012.9374782029038,62.76310585998463,0,0
3344,2022-11-26 07:16:00.030265,5.04953327469376,1012.8800438097364,62.81418192094367,0,1
3345,2022-11-26 07:16:32.881326,4.816950467007952,1012.875721168371,62.73958916831547,0,0
3346,2022-11-26 07:17:05.796843,4.70259869366666,1012.9167516185453,63.093630047773075,0,1
3347,2022-11-26 07:17:38.723234,4.697607281216146,1012.9394987905628,62.192973576847116,0,1
3348,2022-11-26 07:18:11.573663,4.873204199021275,1012.9096436216321,62.76837285276211,0,0
3349,2022-11-26 07:18:44.494273,4.484039536903207,1012.8549986435639,63.62758082012242,0,1
3350,2022-11-26 07:19:17.415207,4.749169363361172,1012.8512617664356,63.180079040878276,0,1
3351,2022-11-26 07:19:50.259188,4.747976762517687,1012.9547446626842,63.46085335321716,1,1
3352,2022-11-26 07:20:23.186424,4.781366602558062,1012.8921856174746,63.90639567475613,0,2
3353,2022-11-26 07:20:56.105887,4.956852987474942,1012.890553561006,63.264143919173044,0,0
3354,2022-11-26 07:21:28.955977,5.2641333346659485,1012.9242727152209,63.083325890343126,0,0
3355,2022-11-26 07:22:01.876721,4.674010766112334,1012.9141551159977,63.42485492578426,0,0
3356,2022-11-26 07:22:34.797899,4.602731904061847,1012.9107712908936,64.00827109105418,1,1
3357,2022-11-26 07:23:07.649951,4.551550421335934,1012.9922425207493,64.15363236920818,0,1
3358,2022-11-26 07:23:40.572547,4.38720964868091,1012.9566197892636,64.0610463492253,0,0
3359,2022-11-26 07:24:13.493339,4.56012021416739,1013.0004493433505,63.67840066637668,0,0
3360,2022-11-26 07:24:46.344881,4.914241773040063,1012.9668756944343,63.08689108923926,0,0
3361,2022-11-26 07:25:19.261188,4.691532398380684,1012.8985793654319,63.33590865277634,0,0
3362,2022-11-26 07:25:52.183796,4.850149387863236,1012.9600845809468,63.07358042059434,0,1
3363,2022-11-26 07:26:25.041839,4.831705541892662,1013.0226541967364,62.951376516729525,0,0
3364,2022-11-26 07:26:57.958662,4.253953397106353,1013.0362832616375,64.06036993435497,0,1
3365,2022-11-26 07:27:30.888837,4.892109147234286,1012.9686710776056,63.012031297105054,1,1
3366,2022-11-26 07:28:03.741012,4.45222399421339,1012.9761676032108,63.705301711608946,0,0
3367,2022-11-26 07:28:36.660079,4.530531494414973,1012.9773708350956,64.48030588588226,2,3
3368,2022-11-26 07:29:09.580663,4.657793363548663,1013.0215096470813,64.46499267601313,0,0
3369,2022-11-26 07:29:42.421866,4.9219219747628875,1012.9344847569633,64.7577175087932,1,2
3370,2022-11-26 07:30:15.346293,4.074126839053089,1013.0073005819899,64.8639325903354,0,1
3371,2022-11-26 07:30:48.264889,4.651990712263737,1012.9634415550379,64.98709629611338,0,0
3372,2022-11-26 07:31:21.106244,5.047418342094376,1013.0421448003297,63.812687879061635,0,0
3373,2022-11-26 07:31:54.030942,5.055527524410043,1012.9999481710696,63.22090673322515,0,1
3374,2022-11-26 07:32:26.945045,4.794817857833801,1012.9952389956535,63.07120404003653,0,1
3375,2022-11-26 07:32:59.801624,5.040772448684556,1013.0055641374751,63.13053581763607,0,1
3376,2022-11-26 07:33:32.722482,5.295487874267579,1013.0263372843358,63.09523072083855,0,0
3377,2022-11-26 07:34:05.641117,4.891377401669678,1013.0296484632,63.36684973771687,0,1
3378,2022-11-26 07:34:38.493066,4.772033871947398,1013.0040002601224,62.83663040385423,0,1
3379,2022-11-26 07:35:11.411635,4.941446464109755,1013.0407794233311,62.75014908908276,1,2
3380,2022-11-26 07:35:44.330408,5.231205273964709,1013.0834413931393,62.60011299522905,0,0
3381,2022-11-26 07:36:17.180433,4.599122734379277,1013.0332521843078,62.94540778150816,0,0
3382,2022-11-26 07:36:50.091832,4.065366064400272,1012.9355470484127,64.52100121145752,0,0
3383,2022-11-26 07:37:23.012160,4.749551093180762,1013.072986970433,64.22134984265708,0,0
3384,2022-11-26 07:37:55.863681,5.171344208048628,1013.1052940258203,62.11908160335401,0,0
3385,2022-11-26 07:38:28.785892,4.702489672601136,1013.0773393477658,61.96434024039975,1,1
3386,2022-11-26 07:39:01.698887,4.3386838863845805,1013.146077206638,62.393030385695845,0,1
3387,2022-11-26 07:39:34.555792,5.200311794170893,1013.0814233874897,62.68858161470985,0,0
3388,2022-11-26 07:40:07.473433,5.170340514848552,1013.1020626257459,62.66091211831938,0,0
3389,2022-11-26 07:40:40.393733,5.105325917398166,1013.1223573004423,62.753199412744934,1,2
3390,2022-11-26 07:41:13.243006,5.256024165945586,1013.1388906640663,63.15810110909135,0,1
3391,2022-11-26 07:41:46.162558,4.23328325302899,1013.1269595100581,63.41396010721581,1,2
3392,2022-11-26 07:42:19.080853,4.683232677536932,1013.1241013150598,63.37248733886297,1,1
3393,2022-11-26 07:42:51.922238,5.022249052268034,1013.153363448248,64.12896005368971,0,0
3394,2022-11-26 07:43:24.839211,4.4070367151350744,1013.1874462744294,63.98810075978896,0,0
3395,2022-11-26 07:43:57.765993,4.4070367151350744,1013.1476687908904,64.04083693072077,1,1
3396,2022-11-26 07:44:30.615785,4.649843310798356,1013.1683700298806,63.20096633416278,0,0
3397,2022-11-26 07:45:03.534446,4.680005008463605,1013.1368298518412,63.41456223372763,1,1
3398,2022-11-26 07:45:36.454421,5.351280529688743,1013.2238903277175,63.11874551136805,1,1
3399,2022-11-26 07:46:09.301665,4.885192702445893,1013.1146408305166,62.93254567576356,1,1
3400,2022-11-26 07:46:42.219736,5.428473928624592,1013.1440056833385,63.35026572722245,1,1
3401,2022-11-26 07:47:15.136343,4.9668067744923325,1013.139021046034,62.856829337171206,0,0
3402,2022-11-26 07:47:47.984490,5.013567782224022,1013.183696412962,63.28771013055376,0,0
3403,2022-11-26 07:48:20.899196,4.997239153508504,1013.158735224399,63.01653349224656,0,0
3404,2022-11-26 07:48:53.817711,4.919123794745772,1013.1761090305414,62.409764685822786,0,1
3405,2022-11-26 07:49:26.658522,4.753128909662863,1013.177147771422,62.74078106122914,1,1
3406,2022-11-26 07:49:59.583394,4.91082404543711,1013.196066783436,62.42526422307057,1,2
3407,2022-11-26 07:50:32.500396,5.329418922874955,1013.2486828732709,62.54086969492553,1,2
3408,2022-11-26 07:51:05.348788,5.411874476236883,1013.2485578113217,63.10676406133358,1,1
3409,2022-11-26 07:51:38.265245,4.794086275467028,1013.2501137942322,63.82688428743039,1,3
